,Appliances,Consumption
39675,10,253.83020248321128
39676,18,400.2637837946136
39677,16,374.3212236616586
39678,1,50.76609417250542
39679,18,419.6445606503217
39680,6,177.399851474366
39681,2,100.01108573471178
39682,11,279.06723993289233
39683,19,406.1281889576561
39684,19,440.85056791943344
39685,20,449.6070097686439
39686,12,281.24347431497165
39687,8,220.2703392502231
39688,9,220.16805728803902
39689,6,157.35867409572066
39690,14,325.9972981308336
39691,17,397.3138680730211
39692,19,426.3731927591703
39693,8,190.80974393969984
39694,13,319.14694421646533
39695,8,215.41811824059673
39696,10,250.2268279189972
39697,19,442.7440579065139
39698,15,340.6773950940979
39699,11,271.8689325023998
39700,20,443.22895007446357
39701,12,281.9411862058317
39702,10,256.4494065252319
39703,19,409.0335867674644
39704,14,324.5612594221768
39705,18,419.3309308793383
39706,18,413.72189880027685
39707,2,90.94962232568113
39708,19,430.46306757983774
39709,5,133.55498367119813
39710,6,177.38923468465626
39711,10,229.19743700323096
39712,15,353.43282993259464
39713,17,368.613729863392
39714,1,69.68406338747768
39715,12,295.89262295256
39716,3,113.01001911225035
39717,9,205.13786966646228
39718,12,276.85710609869386
39719,18,409.1654442018603
39720,19,429.046609174622
39721,11,266.6893344187999
39722,8,223.71021637223248
39723,7,170.2027344144704
39724,19,438.5677675312244
39725,5,133.19015311340078
39726,11,261.37271842564354
39727,12,312.01727839461427
39728,4,122.98838311103677
39729,3,107.55016778811512
39730,14,324.843251480186
39731,2,76.78713338020921
39732,4,117.04652800915376
39733,7,180.72449880050644
39734,2,92.62805436793555
39735,11,263.0085591644024
39736,1,79.99441383844028
39737,12,293.450359359095
39738,2,77.93223569009973
39739,15,354.4623182899354
39740,20,442.11517577598755
39741,20,473.1896930077372
39742,4,124.75540922673282
39743,13,318.0279509203775
39744,17,398.23231931863666
39745,4,140.06552910632678
39746,6,187.24763086517277
39747,4,134.52182625789584
39748,15,353.6941710716123
39749,3,119.812059797772
39750,3,134.6799304676844
39751,20,457.76992173443597
39752,20,446.65283239456954
39753,15,341.18783040318493
39754,17,377.99454018354623
39755,3,116.12107853744786
39756,18,394.2892365505091
39757,17,395.3311804862675
39758,20,450.4803379921178
39759,12,283.9791692927566
39760,5,143.8565544653185
39761,7,216.6101118351244
39762,12,286.0399785516865
39763,2,101.21582705074022
39764,12,295.6036180311935
39765,9,231.19236354810556
39766,6,173.28570412539733
39767,6,153.23071079304663
39768,16,383.02545668825314
39769,15,353.09249946448995
39770,12,300.8779200963222
39771,11,268.2285303581645
39772,4,121.4126217620858
39773,3,101.50561238495507
39774,13,313.4865965087333
39775,7,187.5906109870791
39776,3,112.11004046986312
39777,18,422.4172242322094
39778,14,336.1263406228891
39779,14,324.7589735935007
39780,5,144.26605317667136
39781,20,451.3480415040805
39782,5,146.17632240008808
39783,15,338.8943866468542
39784,14,329.831535165431
39785,16,376.0061038901507
39786,10,255.19472869787649
39787,15,353.0406535615666
39788,19,413.87334435000196
39789,20,446.5782429133613
39790,3,91.36615951346195
39791,11,258.3896133885658
39792,6,175.28113469166513
39793,18,417.51832830511324
39794,14,336.08463454655686
39795,1,84.95764225399955
39796,15,346.2733727169539
39797,12,302.8072194920493
39798,3,108.43011274774837
39799,16,349.6923417291026
39800,3,110.77546338312638
39801,3,114.19785006053101
39802,7,199.4974635971231
39803,12,285.5401361329855
39804,13,313.5712572824148
39805,5,136.17950294123943
39806,2,87.47866043495932
39807,14,318.86225175385874
39808,19,414.8058881602764
39809,18,403.2560243926952
39810,7,181.57495105603226
39811,14,340.7100303697165
39812,18,412.3046145695889
39813,10,244.47220508301308
39814,18,397.64208325451546
39815,6,162.88630225066188
39816,19,434.1802810045097
39817,7,181.8397204302771
39818,3,107.86126338914083
39819,4,131.2742686277458
39820,9,242.92372428279478
39821,3,117.72765901773901
39822,19,425.62656090875254
39823,8,216.40325465382517
39824,3,111.26155615875197
39825,16,371.24306927532336
39826,14,335.477311721763
39827,17,385.97266127684975
39828,10,255.4390928469103
39829,13,301.6181791594789
39830,7,197.97413252394625
39831,1,52.29335392501843
39832,11,283.8389477923973
39833,12,271.763611270654
39834,2,109.10484192051784
39835,7,158.49468260586167
39836,5,148.6929441925394
39837,8,211.32825748761914
39838,19,424.8333208828841
39839,7,186.90908768075286
39840,20,445.50526549301867
39841,5,141.70758182891254
39842,9,240.0035866047079
39843,18,393.1547411773628
39844,1,72.73111360904018
39845,12,272.6845053028469
39846,9,231.0139046181424
39847,3,122.18969256870082
39848,5,133.72047416111894
39849,3,119.37615570710334
39850,4,137.83787494450894
39851,14,322.0499948427411
39852,6,166.54763357021423
39853,15,348.392439658316
39854,12,272.89845700112744
39855,12,299.18583225998964
39856,19,422.476709118462
39857,11,269.3883442796804
39858,15,341.15165804277467
39859,13,325.0206483472733
39860,10,257.9817075735807
39861,8,200.57566190184292
39862,17,403.00080365828444
39863,13,300.3327507831241
39864,16,383.1958870569209
39865,12,296.7288549666358
39866,17,387.6373792938903
39867,11,272.9574977909733
39868,18,409.01576374467294
39869,1,77.86415387761105
39870,16,353.13408262392335
39871,3,107.99407513528114
39872,17,380.02146855440947
39873,13,310.3900636836771
39874,1,89.68514415989588
39875,17,374.7104870447529
39876,19,425.7257116182666
39877,9,237.3268484539317
39878,1,58.14154286637076
39879,14,324.4761418042564
39880,9,239.78269532990853
39881,16,380.1883530244444
39882,7,185.75767634195023
39883,11,264.09617262097424
39884,5,153.45468234547783
39885,14,330.10974607823357
39886,13,310.0211229875343
39887,20,440.7081704774291
39888,19,449.22115167058485
39889,6,156.4229104340038
39890,17,381.27746757666574
39891,6,169.83207543381695
39892,18,420.0150955212436
39893,16,389.13347048461156
39894,17,396.12563737244585
39895,17,397.92386330627295
39896,10,251.664031615973
39897,5,153.9753876875608
39898,13,313.52229286406225
39899,7,177.11857763317005
39900,1,75.26879942738641
39901,17,387.18344544230405
39902,8,191.67168400540504
39903,19,434.1313278440482
39904,9,252.42269854255818
39905,15,354.6641685296423
39906,18,414.7387365246972
39907,7,201.4717264427406
39908,2,72.79111862573254
39909,10,234.38376107223405
39910,15,351.4020823268216
39911,4,137.17201112520482
39912,19,427.23951334985486
39913,6,167.02568245744567
39914,20,461.85739415408835
39915,6,168.97486400982802
39916,6,157.05708561603
39917,9,238.1894181833221
39918,5,153.49583057134433
39919,17,384.1013724824618
39920,18,404.44891214696673
39921,20,461.1726347191966
39922,4,116.35158802890605
39923,9,238.6955735833263
39924,20,452.65242338085284
39925,9,221.39622678540977
39926,7,180.40832012442084
39927,7,185.80768698276074
39928,16,375.2354961431132
39929,20,460.40212827409084
39930,4,130.5359941692775
39931,8,219.16098736629542
39932,5,140.15136151616207
39933,15,361.81933074789305
39934,16,365.4162739080255
39935,12,283.6846894275773
39936,15,330.3658106965181
39937,19,424.89379379809844
39938,8,216.13503753954166
39939,20,450.24611543196636
39940,17,390.3683339724878
39941,14,338.4309667902763
39942,17,372.3337017913923
39943,10,232.6303981614768
39944,13,301.2413176138387
39945,12,295.78591741960867
39946,3,106.92360088243174
39947,20,454.42604167405705
39948,19,411.18699857220156
39949,12,297.64945184630295
39950,2,86.72070003015769
39951,4,122.2912294644276
39952,1,61.72438381540426
39953,2,83.07467855178696
39954,7,195.84427139986335
39955,2,115.5733005776668
39956,13,317.4942366919858
39957,19,426.71628448215876
39958,11,290.4718322163556
39959,16,362.9014095332004
39960,3,97.94404596297282
39961,14,325.0648121211151
39962,15,345.7196799852019
39963,9,244.81292160720216
39964,3,107.76295609754904
39965,20,439.5434826098242
39966,1,82.03761737904274
39967,16,364.9691161366366
39968,6,165.48515423023875
39969,18,404.5730654110045
39970,9,232.60116912373888
39971,19,427.11228692921503
39972,1,68.95677295311725
39973,7,187.53070037015272
39974,12,296.2321934407936
39975,8,207.98029560478486
39976,14,325.21044660089296
39977,7,190.31596581411034
39978,20,450.26721646452603
39979,1,68.04852692083865
39980,9,236.3428280261941
39981,6,160.89084506918007
39982,17,407.27840585869353
39983,19,442.3510814031465
39984,6,163.23070831655653
39985,18,412.43580456008
39986,17,377.9660660307758
39987,11,272.54160271992674
39988,18,380.8063310077884
39989,20,456.60844189105757
39990,12,275.22640024455717
39991,5,166.84525084749797
39992,8,202.7381631123098
39993,3,121.85629569068601
39994,12,290.559997011534
39995,11,277.42560725909397
39996,6,175.27671566330955
39997,2,102.98782400163962
39998,17,370.46102097725037
39999,19,425.1946246674667
40000,2,74.72367386381285
40001,13,286.3866565147852
40002,12,277.2420354146993
40003,14,344.39555697739166
40004,6,175.44015974452523
40005,3,116.19719372114845
40006,2,86.16777080175214
40007,11,276.6980588930044
40008,8,203.75022969006957
40009,18,387.39750754032076
40010,7,192.74975753199652
40011,15,332.8778288550467
40012,20,461.26555170780483
40013,15,346.65225806069975
40014,11,276.83853859109155
40015,11,284.57452809030286
40016,2,74.94515490715511
40017,17,395.17906722865257
40018,12,291.96415486701136
40019,15,356.05579537285496
40020,10,259.7876600697521
40021,9,237.27042199210388
40022,14,329.796916314723
40023,7,198.99446471341008
40024,8,192.6889499245914
40025,3,106.19754672152652
40026,4,116.74066707366066
40027,9,218.2519433865962
40028,16,377.5179164186178
40029,5,146.1914921448518
40030,15,344.72630284642884
40031,12,271.4639943268918
40032,16,382.9290983579434
40033,12,308.09103280755147
40034,20,455.0395844619323
40035,4,117.96502493993887
40036,6,159.94788625377834
40037,16,371.684054352241
40038,9,213.09590764733616
40039,6,171.49785322563645
40040,1,51.92311047009139
40041,15,368.395109663408
40042,17,390.97598471996474
40043,19,427.11051280928524
40044,4,136.53843821054437
40045,9,233.48573957883187
40046,5,150.88079233345556
40047,1,58.70580601534045
40048,5,155.99133203718765
40049,14,326.1284875028064
40050,9,232.6694175018044
40051,14,327.907594258693
40052,1,63.32524917377719
40053,11,282.1995672837537
40054,1,60.09847747868126
40055,20,445.0535849068207
40056,13,297.9732293194115
40057,14,320.94232549186665
40058,11,272.4653487452892
40059,4,136.32838631887697
40060,11,262.40954517163755
40061,20,449.06418067477597
40062,14,338.56887111107267
40063,4,129.96670351093877
40064,15,346.0839612963479
40065,7,186.10208263614953
40066,8,210.33203922736678
40067,18,394.0291712636444
40068,11,279.9638738027129
40069,18,409.91883035610454
40070,1,69.42205099290013
40071,15,354.03668797204074
40072,19,423.2108913071018
40073,2,80.72938706372342
40074,8,194.80138692551847
40075,2,85.24036905089748
40076,17,391.04469923200594
40077,12,288.01473730004625
40078,10,237.95886234187375
40079,6,177.99110963853522
40080,14,331.3715175542909
40081,19,424.6182091872023
40082,7,193.9065934186646
40083,19,437.79685460686983
40084,7,184.24118359274695
40085,2,76.05620633155874
40086,8,212.4504606328696
40087,18,411.86146478038467
40088,2,92.8309183340974
40089,7,195.30365287902887
40090,1,77.72309204688021
40091,14,333.28772469593866
40092,11,252.34171292063937
40093,14,344.5327455709832
40094,6,159.9990657190502
40095,11,259.57865161662244
40096,3,98.02582903347927
40097,14,339.729095165466
40098,14,340.3559344609811
40099,4,120.4706648554835
40100,5,154.62224562828118
40101,14,312.4790800933349
40102,14,329.27428686065076
40103,9,229.43886252497555
40104,20,446.6025011864567
40105,4,137.62816151964978
40106,19,414.824163350639
40107,16,366.96001054292867
40108,7,205.25872971662707
40109,6,166.1514533261959
40110,4,138.05859697348677
40111,17,398.26745983187
40112,1,58.45581707918367
40113,1,71.58923090602363
40114,6,175.12383980944526
40115,4,128.5460508398331
40116,8,212.9419662267639
40117,2,94.93698423499458
40118,1,78.30897394551246
40119,16,356.5344580628192
40120,14,316.11778556144225
40121,19,446.28438314678675
40122,13,304.79632046333995
40123,16,370.5623193075508
40124,6,164.6022185374796
40125,6,189.4284774871834
40126,19,425.7104260482828
40127,7,190.66888909517513
40128,3,108.21829758693981
40129,15,346.5522797604234
40130,10,242.92111533029956
40131,2,89.84450584258964
40132,19,425.2452285688927
40133,14,319.16600954440537
40134,13,313.1409003465868
40135,7,196.49429455798733
40136,14,311.20571810800857
40137,8,224.68218411319316
40138,12,275.35742830611815
40139,6,184.48293806841752
40140,20,447.33610787710614
40141,11,262.0027979854011
40142,8,211.58414247982046
40143,17,383.73775607707495
40144,17,399.2109686123412
40145,10,250.84727972497132
40146,2,85.57826471271298
40147,12,288.3847583652139
40148,3,119.94500753721036
40149,9,236.58349596714288
40150,1,68.50340129629187
40151,7,204.88452722030965
40152,12,291.9461755389939
40153,15,355.30238759500475
40154,16,378.5505671229065
40155,3,107.82676804205984
40156,17,377.6619450900679
40157,1,68.93042077532697
40158,1,43.14080554649183
40159,16,368.94142926519
40160,15,351.1087022017491
40161,5,126.56995342300092
40162,17,396.0356602774504
40163,14,321.22878900754034
40164,2,93.95760406410889
40165,9,238.5065381677779
40166,4,126.11553469085887
40167,19,431.9109664756084
40168,20,454.15454639277704
40169,5,145.6398438308951
40170,19,425.98265133125756
40171,11,253.16053001982553
40172,12,304.42438607833463
40173,19,420.7750995418565
40174,3,119.52420558629308
40175,18,408.27869478325323
40176,7,182.90822095229538
40177,12,292.55453378532275
40178,19,406.77696395643096
40179,12,277.0893751911814
40180,14,324.55143012644567
40181,5,142.055959597661
40182,17,373.37110733470263
40183,2,94.43873411072384
40184,20,446.7837534037519
40185,12,299.2283117805527
40186,10,249.20296136629068
40187,14,330.11386624177896
40188,1,64.73676867165791
40189,8,205.55627490031625
40190,6,177.45435632191925
40191,9,231.16372614638615
40192,3,115.71113185754871
40193,17,406.1693953975817
40194,16,358.9507949182519
40195,10,243.74315014697936
40196,10,249.6251221750323
40197,15,352.95333740074784
40198,19,450.3472015653471
40199,6,173.21449590937735
40200,3,114.78725932716269
40201,1,49.96512403861305
40202,15,345.7560105353646
40203,10,257.0994399165511
40204,16,379.59059218241583
40205,6,164.26183979374105
40206,2,100.65122972717995
40207,3,108.30369185618811
40208,7,191.07416642388628
40209,15,325.4756178466004
40210,2,94.33261456452658
40211,20,445.8864644486969
40212,2,105.70894888003545
40213,5,157.66631437107444
40214,4,126.82561408007675
40215,3,103.17242987823865
40216,3,112.48306510716753
40217,4,133.65241377394443
40218,18,408.04032514251367
40219,17,386.58113464759197
40220,20,451.67420631354304
40221,11,269.9510469820794
40222,20,442.78486232909853
40223,14,331.4344593683534
40224,12,283.8896197596921
40225,17,371.4092558584227
40226,2,88.90676716688493
40227,3,111.55447937104039
40228,5,162.91377023867008
40229,14,330.3249550880192
40230,18,410.3832137405296
40231,9,237.3851720903672
40232,20,446.0325042303114
40233,10,245.79556490830308
40234,3,102.0626768058083
40235,20,454.76652274004095
40236,18,400.29129489503254
40237,7,186.1914773717674
40238,13,326.33037551665035
40239,17,385.8866313351919
40240,13,309.8883941856478
40241,11,253.70162910997337
40242,17,396.2674085638566
40243,2,75.73218190825219
40244,6,178.550512414069
40245,5,129.49400663607616
40246,10,253.40311082609836
40247,16,380.9292367529492
40248,12,285.391363659448
40249,9,231.28783045152983
40250,11,256.7154325999946
40251,5,164.52129090557742
40252,5,142.54479480444792
40253,14,332.14098714954787
40254,6,180.17764578699357
40255,3,99.27922777319588
40256,19,418.1006548554091
40257,15,335.1242913136804
40258,13,306.88557075056076
40259,7,202.7585146098387
40260,16,364.9349761989489
40261,4,139.72421648027708
40262,4,123.96385705723284
40263,7,201.31554338110436
40264,7,176.83393260536752
40265,15,341.9755665766355
40266,20,448.32451428483927
40267,17,381.62007076689827
40268,8,213.8553451358256
40269,12,288.18736377989427
40270,1,71.49987249122324
40271,1,72.2702073678447
40272,11,272.0161903634738
40273,20,430.0963229423318
40274,13,324.48106427540955
40275,12,281.52769867848474
40276,11,280.64110346763164
40277,19,427.64508686704204
40278,5,147.27125460771236
40279,1,81.41611486395578
40280,1,67.13540993373711
40281,6,149.93951002183755
40282,5,144.83888635385182
40283,17,390.4916281937484
40284,1,59.581560659192846
40285,16,385.72499432931477
40286,4,131.02488660248227
40287,17,388.177948168677
40288,12,292.13092035225526
40289,13,307.51771437051156
40290,15,339.01150529488797
40291,4,108.397906995176
40292,20,462.0532370483678
40293,16,357.011334330854
40294,14,320.25888042105066
40295,10,251.6565848219205
40296,17,375.54205080305405
40297,11,271.295351961437
40298,14,311.96470227292
40299,20,466.6523328583151
40300,7,169.25412536581769
40301,8,226.12754090956628
40302,5,144.44937606352343
40303,12,296.4956719412351
40304,10,255.51626561286326
40305,11,254.3555289127609
40306,1,60.16343544247415
40307,15,370.6607055631693
40308,6,177.8860662519021
40309,9,204.21682202419714
40310,11,274.30910892448713
40311,8,223.11180133684897
40312,14,329.6589270093145
40313,12,299.2007750494474
40314,6,179.31571686509025
40315,9,231.5892854794717
40316,10,239.50099236856983
40317,3,108.43049714543477
40318,20,442.69399413386066
40319,1,68.69499102106919
40320,14,324.94627718108785
40321,20,451.4540967129866
40322,8,209.63669030985898
40323,6,180.10494066970446
40324,1,75.00592699337237
40325,5,149.11990355690924
40326,1,60.60523492149606
40327,19,442.7565600639076
40328,14,319.89505722885843
40329,5,154.90334410931555
40330,11,273.3691111253916
40331,10,261.1659622062066
40332,5,156.15895729929747
40333,16,345.7742262483299
40334,1,75.77858098317171
40335,15,347.5548587870912
40336,14,330.58145943830834
40337,16,351.14346329144473
40338,17,398.94282852815604
40339,1,69.35052423575598
40340,16,366.887636653226
40341,5,154.6056439148884
40342,12,299.27368673754034
40343,9,216.49603828547689
40344,2,79.38712799453482
40345,6,161.1371253263317
40346,19,441.66301414808413
40347,14,320.29590275350154
40348,19,415.16963895263297
40349,15,359.7179608906473
40350,14,341.82783682061705
40351,4,125.75404207993697
40352,17,388.802439968347
40353,6,178.52429986067966
40354,19,438.1175754359726
40355,6,181.81746630749709
40356,11,280.9290900212342
40357,18,419.68677748775764
40358,13,324.32862700275285
40359,1,73.93374375741855
40360,17,401.9830970400087
40361,13,309.12446651388916
40362,4,124.77127114667665
40363,5,147.53286518716482
40364,7,195.79761888907836
40365,7,191.62348800058413
40366,1,83.61292430353191
40367,4,150.68365831752638
40368,14,307.6587935895768
40369,7,190.08530652633982
40370,12,279.0837389658504
40371,15,345.0343737260257
40372,8,205.50301762288206
40373,5,140.95014101503918
40374,11,258.19990483559036
40375,10,246.7627583167973
40376,12,282.1824046292699
40377,8,208.4887566471441
40378,15,333.0810302897408
40379,19,430.09381641506496
40380,19,424.54162670857556
40381,10,235.37426684678678
40382,16,383.13323010446845
40383,19,439.34231506607034
40384,5,155.68418488722472
40385,11,277.5138100459974
40386,8,199.2875053906876
40387,16,372.1060665961259
40388,11,268.4440157367049
40389,7,176.4920248561985
40390,15,353.02244610622586
40391,1,69.86382167564474
40392,14,332.35115610222743
40393,9,229.95534998129529
40394,16,386.32652121774066
40395,1,55.38762664198059
40396,20,469.8234345691686
40397,11,272.4619248500406
40398,17,395.88534908173244
40399,14,345.92924193312314
40400,4,135.34294155031898
40401,17,391.3272860750165
40402,7,171.7176796129584
40403,1,56.042163346961544
40404,7,193.80734718758677
40405,1,81.297808438244
40406,20,441.05571430608705
40407,19,426.746625830036
40408,2,87.45105890769143
40409,16,376.7766748089621
40410,7,190.5392263243191
40411,12,274.8004477430022
40412,3,102.8301166703493
40413,12,258.39440550603445
40414,19,445.78592570324656
40415,5,172.0633792060144
40416,8,204.9935678618463
40417,20,444.86194457840867
40418,10,255.45727913278395
40419,20,443.91562618017883
40420,7,183.55925199077066
40421,14,329.14265192371124
40422,16,379.0463941440351
40423,12,297.5070496848527
40424,12,291.8258615276099
40425,1,71.34961465698139
40426,9,235.67416931849957
40427,19,440.16265672487185
40428,12,287.3731520712177
40429,17,383.2329685500035
40430,4,126.44469202862194
40431,12,286.83824367796484
40432,1,80.43032335992802
40433,6,164.91203263549917
40434,2,93.51085101896282
40435,1,55.169355184594465
40436,19,438.2994068478743
40437,6,173.98771832219347
40438,17,389.5185047819133
40439,12,279.55087701673324
40440,7,179.88484896494222
40441,11,266.9339840519371
40442,8,201.52703690823088
40443,14,336.40752975125787
40444,19,437.9755475457231
40445,3,114.42512779667564
40446,8,219.58426259898383
40447,2,108.17640187814075
40448,12,293.6225692689444
40449,18,405.6659275245821
40450,15,342.5469159196772
40451,15,341.75797433019125
40452,2,78.60689266384068
40453,14,318.46155322546105
40454,16,360.13337106528195
40455,8,222.15308366279393
40456,12,292.1865016956744
40457,6,168.0853026283941
40458,1,56.46946428316561
40459,5,156.08302883285677
40460,13,328.2404722215114
40461,15,358.2380645832063
40462,19,406.99951250786603
40463,18,399.399474987296
40464,9,230.45437491474644
40465,3,109.33296912444187
40466,15,351.5930255758832
40467,15,366.41577344783406
40468,9,231.60995492992467
40469,3,104.19538113689927
40470,2,79.36953422615983
40471,12,296.45688769723466
40472,6,168.1926798050819
40473,12,296.33336242553764
40474,13,312.64840123300934
40475,2,97.5931597052578
40476,5,153.47682849154262
40477,13,303.78090811063174
40478,14,348.5407888003366
40479,2,89.97581366058971
40480,12,283.19453023287684
40481,17,393.9228352515134
40482,20,451.5714494673633
40483,12,301.5584230891396
40484,6,157.26918128108844
40485,7,179.96187764086332
40486,14,334.66728569664
40487,17,384.1886901757956
40488,11,257.9726228144337
40489,1,59.71210852628211
40490,20,460.86533783776207
40491,1,61.73102811313581
40492,13,313.86719408145336
40493,14,325.73659018191455
40494,9,231.40529265698686
40495,13,300.5339424278051
40496,6,174.21253663020312
40497,11,278.1250490297361
40498,7,196.44957279962028
40499,10,251.01273911831154
40500,15,350.9425407461612
40501,19,431.6300507059103
40502,1,72.38507847770744
40503,15,347.9214244179367
40504,9,233.2456578636867
40505,4,134.9309864650884
40506,3,107.18861346987549
40507,16,363.8158056569492
40508,13,327.74655884565186
40509,7,193.2139457441172
40510,14,342.6540579667761
40511,13,300.09462847234937
40512,16,362.51274572337445
40513,7,181.85906145717337
40514,4,137.3641523658013
40515,18,427.3659681636775
40516,12,283.86000012291356
40517,15,350.73039567208195
40518,5,164.75747235206052
40519,8,207.78802608860906
40520,4,144.22709977499025
40521,13,316.8728196629838
40522,15,321.3220195076545
40523,5,132.37425761786488
40524,9,242.71222501301813
40525,9,233.00479621047398
40526,17,391.1872730893816
40527,8,217.07538335937014
40528,18,404.31583443534737
40529,9,223.77946236405384
40530,2,73.14817674349365
40531,9,238.81077224614523
40532,13,301.8166610492103
40533,15,352.9950704608417
40534,2,97.54238699438267
40535,12,272.2351356834386
40536,13,298.3179404698173
40537,14,340.55303071173876
40538,18,404.1123139976265
40539,13,316.6361043193879
40540,3,130.3815654784601
40541,20,466.3714022480248
40542,17,390.53364338406794
40543,7,190.45560818035702
40544,15,348.0486320496526
40545,1,45.486484891276405
40546,4,132.5729984414151
40547,4,148.8813817100333
40548,4,115.32399025415705
40549,8,216.93721119396474
40550,1,60.50107278689249
40551,20,427.55875493486633
40552,8,196.077782919151
40553,9,244.0917064606042
40554,7,197.15458641866547
40555,19,440.23529369314986
40556,6,168.60079256068752
40557,14,316.9863079140892
40558,5,146.98168871176932
40559,8,208.9590232589772
40560,16,366.18922789789406
40561,4,121.43113106764156
40562,8,215.99802891010003
40563,3,103.01626918147073
40564,13,308.5161090670953
40565,20,437.2420856378506
40566,2,93.70922528163464
40567,14,305.5892859652468
40568,2,85.56123650369611
40569,4,143.56973413103924
40570,10,245.33281397434322
40571,17,383.05795639750255
40572,12,286.07317127815156
40573,9,233.49187029735884
40574,14,326.16189862569973
40575,15,360.5018580351519
40576,2,84.57569176564128
40577,8,220.36521571836025
40578,11,270.8780379385573
40579,18,403.16282894381635
40580,8,211.5783364364692
40581,2,90.07922365749633
40582,1,66.3923687030879
40583,8,215.32505371269397
40584,14,332.94388068863265
40585,5,163.23451334849187
40586,8,210.2025408994784
40587,16,378.17672666598514
40588,9,234.98166459755444
40589,11,275.5074267022343
40590,12,286.68342186364214
40591,16,357.27516414130986
40592,19,415.3427808399726
40593,6,169.31800340558163
40594,12,293.4769308172298
40595,19,426.21758718494294
40596,1,69.3805101516602
40597,3,116.77603069463373
40598,1,70.09064589665475
40599,18,403.34598776476133
40600,11,276.28560082007385
40601,12,286.84279739481406
40602,4,117.39591851067591
40603,3,99.74045063783038
40604,6,167.15362927039436
40605,13,316.09358997345925
40606,1,74.00763526357217
40607,8,210.01668756056148
40608,3,113.89622591463431
40609,18,425.6544852512268
40610,5,163.01058296634776
40611,17,399.1097506407369
40612,7,192.85505531698334
40613,7,182.2881901449155
40614,12,291.97148097843706
40615,6,147.4348522753587
40616,9,242.08772848910394
40617,4,126.12582761107454
40618,8,215.04858242596111
40619,14,339.28947954399774
40620,17,412.3526566275789
40621,16,365.1750548684775
40622,18,397.87144220080125
40623,10,253.45006056152732
40624,18,393.7478686921458
40625,19,435.0298539713372
40626,1,91.78259236428461
40627,11,279.7519826956794
40628,17,390.4872618239247
40629,7,185.66300551276643
40630,17,400.2271566977991
40631,15,369.3129208287191
40632,18,401.7631876395931
40633,9,240.41301739149566
40634,13,297.0998086788602
40635,11,268.5847284400236
40636,10,248.80125431087652
40637,11,282.87236370202834
40638,9,208.54961856593084
40639,14,334.8750315432549
40640,4,131.50654663307665
40641,7,181.87103568252144
40642,12,286.1803041385188
40643,2,88.11192388846418
40644,19,418.23205889780553
40645,4,121.3723891547134
40646,11,271.201967552093
40647,17,379.23508667104386
40648,9,221.85436628173312
40649,7,182.6917212017205
40650,17,382.8873293308093
40651,9,220.93908400822502
40652,15,378.36379150809665
40653,1,68.4893129117732
40654,17,395.4410185376061
40655,15,349.64807564861013
40656,15,352.78156558485654
40657,17,382.14382401365117
40658,7,177.48683518384811
40659,18,400.1220580843401
40660,20,458.93849939653103
40661,15,341.68253636089156
40662,1,73.7870717493592
40663,20,451.7460263785765
40664,16,367.2589923316514
40665,14,332.86405653929575
40666,18,426.63772955536376
40667,16,349.2656566652385
40668,6,180.10733716958825
40669,2,106.80713307575705
40670,17,381.40851541451076
40671,11,271.7158932050735
40672,2,87.71558901064154
40673,8,225.4562322390476
40674,13,311.92534494311366
40675,13,313.5658284179078
40676,4,120.16841818260255
40677,1,73.00506665285931
40678,15,338.6302878273508
40679,10,255.97473425127978
40680,8,206.9083397711401
40681,15,362.1833421355727
40682,1,78.05061559054857
40683,20,458.17713418352633
40684,8,199.9909272631525
40685,10,275.65660885241664
40686,6,146.7403183792325
40687,8,206.55742185143458
40688,13,315.9323886852395
40689,17,398.4624061962847
40690,4,144.91333357463688
40691,15,349.92085595797846
40692,18,422.9556406108845
40693,14,334.02745448359144
40694,4,119.24405913334537
40695,14,319.7842638593554
40696,2,104.53737779329629
40697,20,454.8696894238617
40698,12,291.9789601433858
40699,12,285.4315763226141
40700,13,297.20103914525106
40701,9,230.5171501521447
40702,18,393.17602061394854
40703,16,354.1748272841358
40704,16,378.578214845896
40705,19,415.26544551265545
40706,3,106.13257890227992
40707,11,277.58137278857197
40708,9,242.73842127718518
40709,20,456.4058940986952
40710,5,133.54588509689344
40711,6,152.0191601053087
40712,16,379.39667578017065
40713,1,66.59339695969722
40714,13,322.3833413656713
40715,1,69.33719735449938
40716,16,370.30747497740975
40717,19,416.83233279093554
40718,5,155.30527862910893
40719,3,101.19594298546347
40720,19,417.4592082819076
40721,6,162.694206192292
40722,13,305.03771761365215
40723,13,305.5163546442861
40724,19,429.51155110713574
40725,17,396.30294240257734
40726,11,284.91528744568654
40727,7,193.12060021208174
40728,9,246.05184834842245
40729,4,118.74483314453559
40730,9,215.465754590538
40731,1,65.23523708278576
40732,2,100.59946633461655
40733,18,394.78660447354616
40734,20,446.5178031801103
40735,8,200.69287574589742
40736,6,170.142541207327
40737,1,75.07549620208921
40738,12,295.8339335163839
40739,13,320.8880525782137
40740,16,370.02359227375854
40741,14,334.5067592920371
40742,8,201.79444984854294
40743,6,175.13068446371707
40744,11,277.37371647402824
40745,15,340.2745533294678
40746,6,182.96308777587075
40747,7,189.84490848873455
40748,12,273.4027698749651
40749,11,278.4866909290408
40750,9,228.57393803446186
40751,14,318.57635503740437
40752,3,112.45325688648263
40753,20,433.47735397834174
