CustomerID,Age,MonthlyCharges,Tenure,InternetService,Contract,Churn
79219,53,99,4,DSL,Two year,No
79220,21,92,46,Fiber optic,One year,Yes
79221,36,69,53,DSL,Month-to-month,Yes
79222,41,44,11,No,Month-to-month,Yes
79223,39,58,38,Fiber optic,One year,Yes
79224,65,57,34,Fiber optic,One year,Yes
79225,42,34,45,DSL,One year,No
79226,25,51,45,Fiber optic,Two year,Yes
79227,68,80,49,Fiber optic,Two year,No
79228,37,83,61,DSL,Two year,No
79229,18,71,2,Fiber optic,Month-to-month,Yes
79230,21,43,37,DSL,Two year,Yes
79231,29,59,57,No,Two year,Yes
79232,42,76,16,No,Month-to-month,Yes
79233,38,60,47,No,Two year,No
79234,36,60,34,DSL,Two year,No
79235,51,42,48,Fiber optic,Two year,No
79236,23,38,62,Fiber optic,One year,Yes
79237,69,65,11,No,Two year,No
79238,52,30,64,DSL,Month-to-month,Yes
79239,20,70,45,No,Two year,No
79240,50,66,63,DSL,One year,Yes
79241,26,37,69,DSL,Two year,No
79242,24,98,40,Fiber optic,One year,No
79243,58,59,2,No,Two year,No
79244,44,51,70,Fiber optic,Two year,No
79245,18,98,55,No,Two year,Yes
79246,57,81,38,Fiber optic,Month-to-month,No
79247,35,62,57,No,One year,Yes
79248,52,56,22,DSL,Month-to-month,No
79249,34,86,12,No,Two year,No
79250,56,59,24,DSL,One year,Yes
79251,28,70,49,Fiber optic,Month-to-month,Yes
79252,54,95,4,Fiber optic,Month-to-month,Yes
79253,62,35,60,Fiber optic,Month-to-month,Yes
79254,28,88,26,Fiber optic,Two year,Yes
79255,20,66,57,DSL,Month-to-month,No
79256,30,24,12,Fiber optic,One year,Yes
79257,69,75,38,No,One year,No
79258,45,30,22,DSL,Two year,Yes
79259,55,59,41,No,Two year,Yes
79260,64,29,25,Fiber optic,Two year,Yes
79261,51,27,25,No,Two year,No
79262,45,48,31,No,One year,No
79263,19,52,7,Fiber optic,Two year,Yes
79264,63,65,38,DSL,One year,Yes
79265,19,90,38,Fiber optic,Two year,No
79266,54,42,32,Fiber optic,Two year,Yes
79267,33,69,65,DSL,Month-to-month,Yes
79268,25,24,39,Fiber optic,Two year,No
79269,57,61,16,No,Month-to-month,No
79270,28,30,57,No,Month-to-month,No
79271,62,92,31,Fiber optic,Two year,No
79272,32,20,63,DSL,Month-to-month,Yes
79273,21,81,66,No,Two year,Yes
79274,40,63,5,Fiber optic,Month-to-month,No
79275,25,88,33,Fiber optic,Two year,Yes
79276,33,99,50,Fiber optic,One year,No
79277,33,97,3,DSL,Month-to-month,No
79278,41,59,32,DSL,Two year,No
79279,27,83,11,DSL,Month-to-month,No
79280,51,36,8,No,Month-to-month,Yes
79281,35,92,7,No,Two year,Yes
79282,33,51,60,Fiber optic,Two year,Yes
79283,53,61,2,No,Two year,Yes
79284,69,26,46,DSL,One year,No
79285,68,58,19,DSL,One year,No
79286,25,34,25,No,One year,No
79287,37,23,21,Fiber optic,One year,No
79288,40,31,41,DSL,Two year,No
79289,57,79,61,No,One year,Yes
79290,31,74,41,DSL,One year,Yes
79291,33,72,45,Fiber optic,One year,No
79292,55,57,50,Fiber optic,Two year,No
79293,35,78,40,Fiber optic,Two year,Yes
79294,57,60,34,No,Month-to-month,Yes
79295,68,22,30,Fiber optic,One year,No
79296,47,84,56,Fiber optic,Two year,Yes
79297,53,59,5,DSL,One year,Yes
79298,53,30,57,Fiber optic,Two year,Yes
79299,56,89,20,Fiber optic,One year,No
79300,57,79,17,Fiber optic,Month-to-month,Yes
79301,58,62,22,No,Month-to-month,No
79302,18,60,29,No,Month-to-month,Yes
79303,34,55,6,No,Two year,No
79304,45,43,46,DSL,One year,Yes
79305,24,76,60,Fiber optic,Month-to-month,Yes
79306,37,74,57,No,Month-to-month,Yes
79307,59,61,8,Fiber optic,Two year,Yes
79308,41,20,63,No,Two year,Yes
79309,18,93,6,No,One year,No
79310,35,99,21,Fiber optic,Month-to-month,Yes
79311,43,28,29,No,One year,No
79312,31,46,62,Fiber optic,Month-to-month,No
79313,36,41,14,No,Two year,Yes
79314,35,66,63,DSL,Month-to-month,No
79315,62,56,51,DSL,One year,Yes
79316,24,61,64,Fiber optic,One year,No
79317,19,44,22,DSL,Two year,No
79318,24,22,16,No,Month-to-month,No
79319,45,22,12,No,One year,Yes
79320,45,87,55,No,Two year,Yes
79321,59,64,28,No,Month-to-month,Yes
79322,34,56,51,No,Two year,No
79323,47,53,59,DSL,One year,Yes
79324,38,79,63,DSL,Month-to-month,No
79325,54,93,66,No,Month-to-month,Yes
79326,26,21,68,No,Two year,Yes
79327,53,92,49,Fiber optic,One year,No
79328,69,48,34,No,One year,Yes
79329,39,33,35,No,One year,Yes
79330,32,47,16,No,Month-to-month,Yes
79331,31,27,72,Fiber optic,Month-to-month,Yes
79332,44,58,1,Fiber optic,Two year,Yes
79333,35,62,66,DSL,Two year,Yes
79334,27,56,30,DSL,Month-to-month,No
79335,65,46,69,No,One year,No
79336,39,72,25,Fiber optic,Two year,No
79337,40,92,38,No,Month-to-month,Yes
79338,69,96,41,No,Month-to-month,Yes
79339,59,82,14,Fiber optic,One year,No
79340,58,60,38,DSL,One year,Yes
79341,65,39,67,Fiber optic,One year,No
79342,22,75,37,DSL,Two year,Yes
79343,68,35,8,DSL,One year,Yes
79344,42,93,34,DSL,One year,No
79345,18,44,39,No,Two year,No
79346,41,86,13,No,Month-to-month,No
79347,50,98,64,DSL,Month-to-month,No
79348,54,20,1,DSL,Month-to-month,No
79349,24,75,33,No,Month-to-month,No
79350,41,34,18,No,Month-to-month,No
79351,32,99,39,DSL,One year,Yes
79352,28,94,25,Fiber optic,Month-to-month,No
79353,61,84,23,No,Two year,No
79354,34,29,67,DSL,One year,No
79355,66,91,63,Fiber optic,Month-to-month,No
79356,40,92,61,Fiber optic,Month-to-month,Yes
79357,66,26,46,No,One year,No
79358,21,77,44,No,Two year,Yes
79359,48,31,54,DSL,Month-to-month,Yes
79360,51,75,17,DSL,Month-to-month,No
79361,27,42,50,No,One year,Yes
79362,54,83,6,No,Month-to-month,No
79363,27,83,61,Fiber optic,Month-to-month,Yes
79364,59,59,9,Fiber optic,Month-to-month,No
79365,28,93,64,DSL,One year,Yes
79366,48,52,41,Fiber optic,One year,No
79367,27,70,45,DSL,One year,No
79368,60,81,10,No,One year,No
79369,55,22,72,No,One year,Yes
79370,59,54,55,DSL,Month-to-month,Yes
79371,25,37,50,Fiber optic,One year,No
79372,28,49,11,No,Two year,Yes
79373,37,76,48,Fiber optic,Two year,Yes
79374,41,38,22,No,Month-to-month,Yes
79375,68,95,65,Fiber optic,One year,No
79376,24,53,49,No,One year,Yes
79377,38,23,49,DSL,One year,No
79378,61,43,1,Fiber optic,One year,No
79379,23,90,37,Fiber optic,Two year,No
79380,48,66,59,No,Two year,Yes
79381,29,43,60,Fiber optic,Two year,No
79382,54,35,66,DSL,Month-to-month,No
79383,30,44,8,No,Month-to-month,No
79384,66,45,14,Fiber optic,Month-to-month,Yes
79385,48,52,72,DSL,One year,No
79386,26,97,17,No,Two year,Yes
79387,44,38,70,DSL,Two year,No
79388,69,49,14,DSL,Month-to-month,Yes
79389,34,74,22,Fiber optic,One year,No
79390,68,45,2,DSL,One year,Yes
79391,68,91,12,No,One year,Yes
79392,25,46,62,DSL,One year,No
79393,44,85,62,Fiber optic,Two year,Yes
79394,57,96,9,No,Two year,Yes
79395,32,93,56,DSL,One year,No
79396,56,60,33,DSL,Two year,No
79397,23,46,62,DSL,Two year,No
79398,49,76,23,DSL,One year,Yes
79399,65,58,27,No,Two year,No
79400,25,35,29,DSL,Two year,No
79401,52,72,28,No,One year,No
79402,48,54,37,Fiber optic,Two year,Yes
79403,59,65,61,No,Two year,No
79404,43,99,12,No,Month-to-month,Yes
79405,59,34,49,No,One year,Yes
79406,41,46,72,DSL,One year,No
79407,68,52,20,DSL,Two year,No
79408,19,95,35,DSL,Two year,Yes
79409,58,97,46,DSL,Two year,Yes
79410,18,29,48,Fiber optic,Two year,Yes
79411,27,61,39,DSL,Month-to-month,No
79412,67,56,34,No,Month-to-month,Yes
79413,40,31,53,Fiber optic,One year,No
79414,50,80,1,Fiber optic,Two year,No
79415,61,90,37,DSL,Two year,Yes
79416,54,95,71,Fiber optic,Month-to-month,Yes
79417,28,39,9,No,One year,Yes
79418,37,53,9,DSL,One year,Yes
79419,43,25,49,No,Two year,Yes
79420,63,61,40,Fiber optic,Month-to-month,Yes
79421,64,23,60,Fiber optic,Month-to-month,No
79422,19,35,5,DSL,Two year,Yes
79423,42,51,21,No,One year,No
79424,21,47,39,No,Month-to-month,No
79425,36,86,48,DSL,One year,No
79426,30,67,52,No,One year,No
79427,36,78,23,Fiber optic,Two year,No
79428,30,86,9,Fiber optic,Month-to-month,Yes
79429,29,70,58,DSL,One year,No
79430,19,60,23,No,One year,No
79431,54,32,69,No,Two year,Yes
79432,67,64,67,Fiber optic,Month-to-month,No
79433,40,83,72,DSL,One year,No
79434,36,71,47,Fiber optic,One year,Yes
79435,20,94,24,DSL,Month-to-month,Yes
79436,41,27,26,DSL,Two year,Yes
79437,40,56,25,DSL,Month-to-month,No
79438,21,48,8,DSL,Month-to-month,Yes
79439,35,29,23,Fiber optic,Two year,Yes
79440,29,66,41,Fiber optic,Two year,No
79441,52,58,64,DSL,Month-to-month,Yes
79442,44,90,33,No,One year,No
79443,60,91,53,No,One year,No
79444,31,21,38,No,One year,No
79445,48,30,72,No,Month-to-month,No
79446,20,43,52,No,Two year,Yes
79447,22,48,50,No,Month-to-month,No
79448,46,72,43,Fiber optic,Month-to-month,Yes
79449,56,24,27,No,One year,Yes
79450,69,43,60,No,Two year,Yes
79451,34,97,50,No,One year,No
79452,36,58,49,DSL,Month-to-month,Yes
79453,52,63,41,Fiber optic,Two year,Yes
79454,50,84,5,DSL,One year,Yes
79455,25,31,16,Fiber optic,One year,No
79456,69,72,58,Fiber optic,Two year,Yes
79457,54,99,15,No,Month-to-month,Yes
79458,52,55,58,No,One year,Yes
79459,37,22,7,Fiber optic,Two year,Yes
79460,34,71,62,No,Two year,Yes
79461,62,59,69,No,Two year,Yes
79462,30,88,5,Fiber optic,Month-to-month,No
79463,21,51,44,No,One year,No
79464,67,36,60,DSL,Two year,No
79465,47,91,53,Fiber optic,Month-to-month,No
79466,23,86,53,No,Two year,Yes
79467,19,38,32,Fiber optic,Two year,No
79468,32,74,67,DSL,Month-to-month,Yes
79469,51,75,57,No,Month-to-month,No
79470,69,67,18,Fiber optic,Two year,Yes
79471,37,60,43,No,One year,No
79472,33,35,54,Fiber optic,One year,No
79473,60,22,55,DSL,Two year,No
79474,66,43,17,No,Month-to-month,Yes
79475,46,45,2,No,One year,Yes
79476,44,94,59,DSL,Month-to-month,No
79477,18,46,44,Fiber optic,Month-to-month,Yes
79478,30,56,63,Fiber optic,One year,Yes
79479,57,94,45,No,One year,Yes
79480,49,76,15,Fiber optic,Two year,No
79481,20,79,18,No,Two year,Yes
79482,31,89,32,No,Month-to-month,No
79483,45,58,60,No,One year,Yes
79484,63,86,23,No,Two year,No
79485,43,55,2,DSL,Two year,Yes
79486,38,75,8,Fiber optic,Two year,Yes
79487,63,98,3,DSL,Month-to-month,No
79488,68,52,54,Fiber optic,Two year,Yes
79489,28,52,68,Fiber optic,Two year,No
79490,44,24,61,Fiber optic,Month-to-month,No
79491,61,24,15,Fiber optic,Two year,Yes
79492,18,22,33,No,One year,Yes
79493,50,50,11,No,One year,Yes
79494,63,66,62,DSL,Two year,No
79495,35,47,2,DSL,One year,Yes
79496,19,24,19,No,Month-to-month,No
79497,21,49,69,DSL,Month-to-month,No
79498,67,36,57,No,One year,Yes
79499,21,72,10,No,Two year,Yes
79500,34,74,19,DSL,Two year,No
79501,65,99,32,Fiber optic,Two year,No
79502,33,80,58,No,One year,Yes
79503,26,91,64,DSL,One year,Yes
79504,43,51,51,Fiber optic,Month-to-month,Yes
79505,27,74,27,No,One year,No
79506,24,34,71,DSL,Two year,No
79507,26,98,33,No,Month-to-month,Yes
79508,65,49,8,Fiber optic,One year,No
79509,44,83,68,Fiber optic,Month-to-month,Yes
79510,49,56,43,DSL,Month-to-month,No
79511,66,52,34,No,Two year,Yes
79512,40,44,69,Fiber optic,Month-to-month,No
79513,44,22,2,No,One year,No
79514,42,37,25,No,One year,Yes
79515,46,62,65,No,One year,No
79516,41,73,23,No,One year,Yes
79517,33,26,1,No,Month-to-month,Yes
79518,33,65,6,No,One year,Yes
79519,45,98,47,No,Month-to-month,No
79520,37,93,63,DSL,Month-to-month,Yes
79521,36,99,36,Fiber optic,Two year,No
79522,27,45,63,DSL,Month-to-month,Yes
79523,43,40,64,No,One year,No
79524,19,79,16,Fiber optic,One year,No
79525,20,80,54,Fiber optic,Month-to-month,Yes
79526,56,29,10,DSL,One year,Yes
79527,19,94,56,Fiber optic,Two year,Yes
79528,42,66,42,Fiber optic,One year,Yes
79529,62,58,54,DSL,One year,Yes
79530,21,39,43,No,Two year,Yes
79531,32,96,11,DSL,Month-to-month,No
79532,35,33,50,No,Two year,No
79533,24,47,32,DSL,Month-to-month,No
79534,44,23,40,Fiber optic,Two year,Yes
79535,35,53,36,Fiber optic,Two year,Yes
79536,24,45,55,No,One year,Yes
79537,46,30,42,Fiber optic,One year,No
79538,58,49,46,DSL,One year,Yes
79539,61,37,2,Fiber optic,Two year,Yes
79540,50,49,42,No,One year,No
79541,19,37,36,DSL,Month-to-month,No
79542,35,77,61,No,One year,No
79543,63,94,46,DSL,Month-to-month,Yes
79544,40,85,69,No,Two year,No
79545,23,38,24,No,Month-to-month,Yes
79546,60,40,5,Fiber optic,Month-to-month,Yes
79547,42,36,29,Fiber optic,Month-to-month,Yes
79548,36,53,49,DSL,Month-to-month,No
79549,25,98,36,Fiber optic,Month-to-month,Yes
79550,54,58,22,Fiber optic,Two year,No
79551,43,56,11,No,Two year,Yes
79552,46,23,22,No,One year,No
79553,45,36,51,Fiber optic,One year,Yes
79554,24,44,6,No,Month-to-month,No
79555,53,27,3,DSL,Two year,Yes
79556,32,76,36,Fiber optic,One year,Yes
79557,50,46,66,Fiber optic,One year,No
79558,22,75,20,Fiber optic,Two year,No
79559,46,50,14,Fiber optic,One year,No
79560,34,91,21,DSL,Two year,Yes
79561,62,44,28,Fiber optic,Two year,Yes
79562,44,79,32,No,Two year,Yes
79563,34,92,31,DSL,Two year,Yes
79564,68,61,24,Fiber optic,Two year,Yes
79565,21,63,55,DSL,One year,No
79566,66,20,38,No,Month-to-month,No
79567,29,73,35,No,One year,No
79568,40,74,62,No,One year,Yes
79569,67,33,61,Fiber optic,One year,Yes
79570,28,76,13,DSL,One year,Yes
79571,53,61,40,DSL,Month-to-month,No
79572,29,67,14,DSL,Month-to-month,Yes
79573,26,87,5,No,Month-to-month,No
79574,41,45,70,No,Two year,No
79575,35,33,63,No,One year,No
79576,44,83,25,DSL,Month-to-month,Yes
79577,26,77,42,No,Two year,No
79578,50,59,35,DSL,Month-to-month,No
79579,23,64,3,Fiber optic,Two year,Yes
79580,68,55,18,Fiber optic,Two year,No
79581,50,66,58,Fiber optic,Two year,No
79582,57,22,9,No,Month-to-month,Yes
79583,23,77,68,No,Two year,No
79584,21,89,3,No,One year,No
79585,20,40,31,DSL,Two year,No
79586,30,30,1,No,Two year,No
79587,43,74,42,No,Two year,Yes
79588,51,33,53,DSL,Month-to-month,No
79589,30,66,12,Fiber optic,Month-to-month,No
79590,64,89,59,No,One year,No
79591,25,63,57,DSL,Month-to-month,Yes
79592,29,60,10,DSL,One year,No
79593,25,83,34,DSL,Month-to-month,Yes
79594,36,95,9,No,Month-to-month,Yes
79595,58,87,35,DSL,One year,Yes
79596,27,69,39,DSL,One year,Yes
79597,49,73,33,No,One year,No
79598,38,68,30,Fiber optic,Two year,Yes
79599,40,83,6,DSL,Month-to-month,No
79600,44,94,8,Fiber optic,Month-to-month,No
79601,42,98,43,Fiber optic,One year,No
79602,24,74,32,DSL,One year,Yes
79603,59,52,13,DSL,One year,No
79604,52,59,22,DSL,Month-to-month,No
79605,19,23,8,Fiber optic,One year,No
79606,45,95,28,No,Two year,Yes
79607,24,99,14,No,Two year,No
79608,59,31,1,DSL,One year,No
79609,57,65,71,DSL,One year,No
79610,29,45,16,Fiber optic,One year,Yes
79611,69,92,28,DSL,Two year,No
79612,34,39,5,DSL,Month-to-month,Yes
79613,39,61,24,No,Two year,Yes
79614,26,88,55,Fiber optic,One year,No
79615,69,80,22,DSL,Two year,Yes
79616,20,30,40,No,Two year,No
79617,39,88,43,Fiber optic,Month-to-month,No
79618,53,99,8,No,One year,Yes
79619,56,31,4,Fiber optic,Two year,Yes
79620,35,83,33,Fiber optic,Month-to-month,No
79621,34,41,48,No,Two year,No
79622,44,34,41,Fiber optic,One year,Yes
79623,52,87,37,DSL,Month-to-month,No
79624,49,99,11,No,Month-to-month,Yes
79625,20,93,71,DSL,One year,Yes
79626,30,62,11,No,Two year,Yes
79627,34,95,36,Fiber optic,One year,Yes
79628,35,80,41,Fiber optic,Month-to-month,No
79629,68,98,11,Fiber optic,Month-to-month,Yes
79630,34,50,2,No,One year,No
79631,65,67,10,Fiber optic,Month-to-month,Yes
79632,33,51,50,Fiber optic,One year,No
79633,39,88,32,Fiber optic,Month-to-month,No
79634,42,77,40,DSL,Two year,Yes
79635,18,60,57,Fiber optic,Month-to-month,No
79636,44,97,54,DSL,Two year,No
79637,31,50,68,No,One year,Yes
79638,45,67,25,Fiber optic,Two year,No
79639,64,97,19,No,Month-to-month,Yes
79640,53,61,22,Fiber optic,One year,No
79641,69,33,34,No,Month-to-month,Yes
79642,60,81,55,Fiber optic,Two year,No
79643,67,89,18,Fiber optic,One year,No
79644,49,80,56,No,Two year,No
79645,46,78,64,Fiber optic,Month-to-month,No
79646,34,63,30,DSL,Month-to-month,Yes
79647,45,68,6,Fiber optic,Month-to-month,No
79648,58,23,27,DSL,One year,No
79649,38,47,58,DSL,Two year,Yes
79650,41,90,19,Fiber optic,One year,Yes
79651,63,25,7,Fiber optic,Two year,Yes
79652,52,75,53,No,One year,Yes
79653,37,77,17,Fiber optic,Month-to-month,Yes
79654,69,97,27,Fiber optic,One year,Yes
79655,39,32,43,DSL,One year,Yes
79656,21,48,65,Fiber optic,Month-to-month,Yes
79657,33,54,20,Fiber optic,Two year,No
79658,38,60,4,No,Month-to-month,No
79659,61,80,6,Fiber optic,One year,Yes
79660,38,21,47,No,One year,Yes
79661,57,85,40,No,Month-to-month,Yes
79662,58,45,9,DSL,Month-to-month,No
79663,28,20,27,Fiber optic,Month-to-month,Yes
79664,54,56,7,No,Two year,Yes
79665,61,43,71,Fiber optic,One year,No
79666,39,68,49,No,Month-to-month,Yes
79667,37,79,10,No,One year,Yes
79668,19,57,52,DSL,One year,No
79669,60,53,36,Fiber optic,Month-to-month,Yes
79670,28,88,66,DSL,Month-to-month,No
79671,38,22,32,Fiber optic,Two year,Yes
79672,50,48,39,No,Two year,No
79673,66,50,32,No,Month-to-month,Yes
79674,34,50,47,Fiber optic,Two year,No
79675,53,42,67,DSL,Two year,Yes
79676,31,67,57,DSL,Two year,Yes
79677,54,57,57,DSL,Month-to-month,No
79678,48,72,40,No,Two year,Yes
79679,21,68,48,Fiber optic,One year,No
79680,23,53,36,Fiber optic,Two year,No
79681,67,44,8,No,Two year,No
79682,38,21,31,Fiber optic,Two year,Yes
79683,30,89,36,DSL,One year,Yes
79684,55,60,4,No,One year,Yes
79685,32,77,33,DSL,Two year,Yes
79686,22,96,63,DSL,Two year,No
79687,55,35,72,No,Month-to-month,No
79688,41,29,22,DSL,Two year,No
79689,35,23,11,DSL,One year,No
79690,46,33,28,No,Two year,Yes
79691,49,43,37,Fiber optic,One year,Yes
79692,24,94,43,Fiber optic,Month-to-month,No
79693,47,27,54,No,Two year,No
79694,55,25,15,No,Month-to-month,Yes
79695,43,56,22,Fiber optic,Month-to-month,No
79696,25,74,5,Fiber optic,One year,No
79697,42,93,55,DSL,One year,Yes
79698,47,26,63,DSL,Two year,Yes
79699,41,70,64,Fiber optic,Month-to-month,No
79700,47,47,40,DSL,Month-to-month,Yes
79701,22,57,60,Fiber optic,Month-to-month,No
79702,21,92,9,No,One year,Yes
79703,68,73,10,Fiber optic,Two year,No
79704,59,58,25,DSL,One year,Yes
79705,26,72,8,Fiber optic,Two year,No
79706,50,55,58,Fiber optic,Two year,No
79707,68,36,40,DSL,Two year,Yes
79708,46,81,66,No,Two year,No
79709,48,35,16,Fiber optic,Two year,Yes
79710,61,81,12,No,Two year,Yes
79711,36,53,64,DSL,Two year,Yes
79712,62,26,17,DSL,One year,Yes
79713,64,26,8,Fiber optic,One year,Yes
79714,19,68,55,DSL,Month-to-month,No
79715,37,99,4,Fiber optic,Two year,No
79716,29,45,62,Fiber optic,Month-to-month,No
79717,67,84,55,DSL,One year,Yes
79718,38,49,55,DSL,Month-to-month,No
79719,48,62,8,DSL,Two year,No
79720,53,98,71,DSL,One year,Yes
79721,37,73,67,No,One year,No
79722,61,86,45,Fiber optic,Two year,Yes
79723,37,39,23,No,Two year,No
79724,62,46,19,DSL,Two year,Yes
79725,53,20,52,Fiber optic,One year,Yes
79726,63,64,68,No,Two year,Yes
79727,35,71,65,DSL,Month-to-month,No
79728,23,32,10,No,Two year,No
79729,50,82,54,Fiber optic,Month-to-month,No
79730,27,52,43,No,One year,Yes
79731,35,82,10,Fiber optic,Month-to-month,Yes
79732,68,62,28,DSL,One year,Yes
79733,51,43,64,DSL,One year,Yes
79734,32,94,38,DSL,Two year,No
79735,20,88,25,No,One year,No
79736,25,81,52,Fiber optic,One year,Yes
79737,68,80,67,No,Two year,Yes
79738,28,84,6,No,Two year,Yes
79739,63,34,2,No,Two year,Yes
79740,49,23,23,Fiber optic,One year,Yes
79741,65,65,66,DSL,One year,Yes
79742,59,27,67,No,Two year,No
79743,34,64,16,Fiber optic,Month-to-month,No
79744,64,45,22,Fiber optic,Two year,No
79745,47,37,32,Fiber optic,One year,No
79746,60,47,1,No,One year,Yes
79747,25,88,48,Fiber optic,One year,Yes
79748,57,70,22,DSL,Month-to-month,No
79749,24,47,32,Fiber optic,Two year,No
79750,37,97,21,No,One year,Yes
79751,29,76,9,Fiber optic,Two year,Yes
79752,38,48,32,DSL,Month-to-month,Yes
79753,45,72,34,Fiber optic,Two year,No
79754,45,98,55,Fiber optic,Month-to-month,Yes
79755,33,86,4,DSL,Two year,No
79756,65,22,71,DSL,Month-to-month,Yes
79757,27,38,29,No,One year,Yes
79758,39,74,57,Fiber optic,Two year,No
79759,24,45,29,DSL,Month-to-month,No
79760,21,58,27,No,Month-to-month,No
79761,41,35,1,No,Month-to-month,No
79762,51,59,62,DSL,Two year,No
79763,58,90,43,No,One year,Yes
79764,64,28,63,No,Two year,Yes
79765,31,64,7,No,Month-to-month,No
79766,61,23,48,Fiber optic,Month-to-month,Yes
79767,66,81,58,No,Month-to-month,Yes
79768,34,90,45,DSL,Month-to-month,Yes
79769,62,87,2,No,One year,Yes
79770,25,92,61,No,Month-to-month,No
79771,59,21,54,Fiber optic,One year,No
79772,30,75,18,Fiber optic,Month-to-month,No
79773,24,74,49,No,Two year,No
79774,20,46,30,DSL,Two year,Yes
79775,41,39,5,No,Two year,Yes
79776,64,76,67,Fiber optic,Month-to-month,No
79777,41,36,31,Fiber optic,Month-to-month,No
79778,24,61,13,DSL,Two year,Yes
79779,47,62,16,No,Two year,Yes
79780,22,70,7,Fiber optic,Month-to-month,Yes
79781,57,32,4,No,Two year,Yes
79782,38,43,56,No,One year,Yes
79783,66,89,6,No,Month-to-month,Yes
79784,25,51,51,Fiber optic,One year,Yes
79785,24,74,26,DSL,One year,No
79786,56,85,40,DSL,Two year,No
79787,19,24,21,No,Month-to-month,No
79788,60,24,24,DSL,Month-to-month,No
79789,29,97,61,DSL,Month-to-month,Yes
79790,45,25,5,No,Two year,Yes
79791,61,53,24,DSL,Two year,Yes
79792,36,36,31,DSL,Month-to-month,Yes
79793,45,22,56,DSL,Month-to-month,Yes
79794,52,74,22,DSL,One year,No
79795,29,52,71,DSL,Month-to-month,Yes
79796,45,92,27,Fiber optic,Month-to-month,Yes
79797,43,89,41,DSL,Month-to-month,Yes
79798,55,28,50,No,Month-to-month,No
79799,23,27,36,Fiber optic,Month-to-month,Yes
79800,36,44,58,DSL,Month-to-month,No
79801,44,28,62,Fiber optic,Two year,No
79802,26,78,44,DSL,One year,No
79803,58,92,5,DSL,One year,No
79804,67,87,27,DSL,One year,No
79805,27,98,43,Fiber optic,Two year,Yes
79806,27,93,71,No,Two year,Yes
79807,50,34,72,DSL,Two year,Yes
79808,35,36,52,Fiber optic,One year,Yes
79809,27,57,55,Fiber optic,One year,Yes
79810,24,22,48,DSL,Month-to-month,Yes
79811,57,38,59,DSL,One year,Yes
79812,49,80,55,No,Month-to-month,Yes
79813,60,40,68,No,Two year,No
79814,23,73,12,Fiber optic,One year,Yes
79815,36,73,8,DSL,Two year,No
79816,58,20,68,Fiber optic,One year,No
79817,60,37,34,No,Month-to-month,Yes
79818,51,51,63,DSL,Month-to-month,Yes
79819,60,85,47,DSL,One year,No
79820,22,83,41,No,Month-to-month,Yes
79821,36,86,27,DSL,One year,Yes
79822,66,79,39,Fiber optic,One year,No
79823,67,26,65,DSL,One year,No
79824,31,41,59,Fiber optic,Month-to-month,No
79825,27,57,24,Fiber optic,Month-to-month,Yes
79826,66,91,68,DSL,One year,Yes
79827,28,87,25,Fiber optic,Month-to-month,Yes
79828,48,40,51,No,Month-to-month,Yes
79829,19,56,8,No,One year,No
79830,27,98,55,DSL,One year,Yes
79831,38,64,40,DSL,Two year,No
79832,18,77,3,Fiber optic,Month-to-month,Yes
79833,63,61,22,Fiber optic,One year,No
79834,48,66,69,Fiber optic,Two year,Yes
79835,28,88,15,No,Two year,No
79836,60,52,23,Fiber optic,Two year,No
79837,27,79,69,DSL,One year,Yes
79838,37,23,21,Fiber optic,Two year,Yes
79839,38,88,13,No,Month-to-month,No
79840,54,72,38,No,One year,No
79841,54,86,47,DSL,Two year,Yes
79842,31,74,28,DSL,Two year,Yes
79843,22,89,52,Fiber optic,One year,No
79844,23,94,5,No,Month-to-month,Yes
79845,41,27,45,No,Two year,Yes
79846,33,72,60,DSL,Two year,No
79847,40,84,15,Fiber optic,Two year,Yes
79848,64,72,58,Fiber optic,One year,Yes
79849,55,45,15,DSL,Month-to-month,No
79850,69,87,62,Fiber optic,Month-to-month,Yes
79851,33,43,57,DSL,One year,No
79852,68,66,14,No,One year,Yes
79853,69,43,27,DSL,Month-to-month,No
79854,30,66,34,Fiber optic,Month-to-month,Yes
79855,68,50,44,Fiber optic,One year,Yes
79856,62,77,70,DSL,Two year,No
79857,25,92,39,Fiber optic,Two year,No
79858,55,68,67,DSL,One year,Yes
79859,49,77,33,DSL,Two year,No
79860,39,70,65,No,Two year,No
79861,34,34,55,No,One year,No
79862,22,48,19,No,Month-to-month,No
79863,25,93,58,No,Month-to-month,No
79864,67,96,43,No,One year,No
79865,47,85,11,DSL,Two year,Yes
79866,36,97,47,DSL,One year,Yes
79867,29,60,50,No,One year,Yes
79868,42,99,63,No,One year,Yes
79869,61,78,32,DSL,One year,No
79870,30,87,26,DSL,Month-to-month,No
79871,21,49,26,No,One year,No
79872,27,27,31,Fiber optic,Month-to-month,Yes
79873,65,81,37,Fiber optic,Two year,No
79874,45,34,8,Fiber optic,Two year,No
79875,22,93,5,Fiber optic,One year,No
79876,45,81,41,DSL,One year,No
79877,61,69,45,DSL,One year,No
79878,48,99,70,No,Month-to-month,No
79879,33,98,6,DSL,Two year,No
79880,40,58,5,No,One year,Yes
79881,46,20,67,DSL,One year,No
79882,64,22,37,No,Month-to-month,Yes
79883,38,72,31,No,Two year,No
79884,19,36,19,Fiber optic,Month-to-month,No
